date,year,date_x_axis,date_jp,category,heat_points
2015-11-21,2015,2000-11-21,2015年11月21日,over35,0.0
2015-11-22,2015,2000-11-22,2015年11月22日,over35,0.0
2015-11-23,2015,2000-11-23,2015年11月23日,over35,0.0
2015-11-24,2015,2000-11-24,2015年11月24日,over35,0.0
2015-11-25,2015,2000-11-25,2015年11月25日,over35,0.0
2015-11-26,2015,2000-11-26,2015年11月26日,over35,0.0
2015-11-27,2015,2000-11-27,2015年11月27日,over35,0.0
2015-11-28,2015,2000-11-28,2015年11月28日,over35,0.0
2015-11-29,2015,2000-11-29,2015年11月29日,over35,0.0
2015-11-30,2015,2000-11-30,2015年11月30日,over35,0.0
2015-12-01,2015,2000-12-01,2015年12月1日,over35,0.0
2015-12-02,2015,2000-12-02,2015年12月2日,over35,0.0
2015-12-03,2015,2000-12-03,2015年12月3日,over35,0.0
2015-12-04,2015,2000-12-04,2015年12月4日,over35,0.0
2015-12-05,2015,2000-12-05,2015年12月5日,over35,0.0
2015-12-06,2015,2000-12-06,2015年12月6日,over35,0.0
2015-12-07,2015,2000-12-07,2015年12月7日,over35,0.0
2015-12-08,2015,2000-12-08,2015年12月8日,over35,0.0
2015-12-09,2015,2000-12-09,2015年12月9日,over35,0.0
2015-12-10,2015,2000-12-10,2015年12月10日,over35,0.0
2015-12-11,2015,2000-12-11,2015年12月11日,over35,0.0
2015-12-12,2015,2000-12-12,2015年12月12日,over35,0.0
2015-12-13,2015,2000-12-13,2015年12月13日,over35,0.0
2015-12-14,2015,2000-12-14,2015年12月14日,over35,0.0
2015-12-15,2015,2000-12-15,2015年12月15日,over35,0.0
2015-12-16,2015,2000-12-16,2015年12月16日,over35,0.0
2015-12-17,2015,2000-12-17,2015年12月17日,over35,0.0
2015-12-18,2015,2000-12-18,2015年12月18日,over35,0.0
2015-12-19,2015,2000-12-19,2015年12月19日,over35,0.0
2015-12-20,2015,2000-12-20,2015年12月20日,over35,0.0
2015-12-21,2015,2000-12-21,2015年12月21日,over35,0.0
2015-12-22,2015,2000-12-22,2015年12月22日,over35,0.0
2015-12-23,2015,2000-12-23,2015年12月23日,over35,0.0
2015-12-24,2015,2000-12-24,2015年12月24日,over35,0.0
2015-12-25,2015,2000-12-25,2015年12月25日,over35,0.0
2015-12-26,2015,2000-12-26,2015年12月26日,over35,0.0
2015-12-27,2015,2000-12-27,2015年12月27日,over35,0.0
2015-12-28,2015,2000-12-28,2015年12月28日,over35,0.0
2015-12-29,2015,2000-12-29,2015年12月29日,over35,0.0
2015-12-30,2015,2000-12-30,2015年12月30日,over35,0.0
2015-12-31,2015,2000-12-31,2015年12月31日,over35,0.0
2016-01-01,2016,2000-01-01,2016年1月1日,over35,0.0
2016-01-02,2016,2000-01-02,2016年1月2日,over35,0.0
2016-01-03,2016,2000-01-03,2016年1月3日,over35,0.0
2016-01-04,2016,2000-01-04,2016年1月4日,over35,0.0
2016-01-05,2016,2000-01-05,2016年1月5日,over35,0.0
2016-01-06,2016,2000-01-06,2016年1月6日,over35,0.0
2016-01-07,2016,2000-01-07,2016年1月7日,over35,0.0
2016-01-08,2016,2000-01-08,2016年1月8日,over35,0.0
2016-01-09,2016,2000-01-09,2016年1月9日,over35,0.0
2016-01-10,2016,2000-01-10,2016年1月10日,over35,0.0
2016-01-11,2016,2000-01-11,2016年1月11日,over35,0.0
2016-01-12,2016,2000-01-12,2016年1月12日,over35,0.0
2016-01-13,2016,2000-01-13,2016年1月13日,over35,0.0
2016-01-14,2016,2000-01-14,2016年1月14日,over35,0.0
2016-01-15,2016,2000-01-15,2016年1月15日,over35,0.0
2016-01-16,2016,2000-01-16,2016年1月16日,over35,0.0
2016-01-17,2016,2000-01-17,2016年1月17日,over35,0.0
2016-01-18,2016,2000-01-18,2016年1月18日,over35,0.0
2016-01-19,2016,2000-01-19,2016年1月19日,over35,0.0
2016-01-20,2016,2000-01-20,2016年1月20日,over35,0.0
2016-01-21,2016,2000-01-21,2016年1月21日,over35,0.0
2016-01-22,2016,2000-01-22,2016年1月22日,over35,0.0
2016-01-23,2016,2000-01-23,2016年1月23日,over35,0.0
2016-01-24,2016,2000-01-24,2016年1月24日,over35,0.0
2016-01-25,2016,2000-01-25,2016年1月25日,over35,0.0
2016-01-26,2016,2000-01-26,2016年1月26日,over35,0.0
2016-01-27,2016,2000-01-27,2016年1月27日,over35,0.0
2016-01-28,2016,2000-01-28,2016年1月28日,over35,0.0
2016-01-29,2016,2000-01-29,2016年1月29日,over35,0.0
2016-01-30,2016,2000-01-30,2016年1月30日,over35,0.0
2016-01-31,2016,2000-01-31,2016年1月31日,over35,0.0
2016-02-01,2016,2000-02-01,2016年2月1日,over35,0.0
2016-02-02,2016,2000-02-02,2016年2月2日,over35,0.0
2016-02-03,2016,2000-02-03,2016年2月3日,over35,0.0
2016-02-04,2016,2000-02-04,2016年2月4日,over35,0.0
2016-02-05,2016,2000-02-05,2016年2月5日,over35,0.0
2016-02-06,2016,2000-02-06,2016年2月6日,over35,0.0
2016-02-07,2016,2000-02-07,2016年2月7日,over35,0.0
2016-02-08,2016,2000-02-08,2016年2月8日,over35,0.0
2016-02-09,2016,2000-02-09,2016年2月9日,over35,0.0
2016-02-10,2016,2000-02-10,2016年2月10日,over35,0.0
2016-02-11,2016,2000-02-11,2016年2月11日,over35,0.0
2016-02-12,2016,2000-02-12,2016年2月12日,over35,0.0
2016-02-13,2016,2000-02-13,2016年2月13日,over35,0.0
2016-02-14,2016,2000-02-14,2016年2月14日,over35,0.0
2016-02-15,2016,2000-02-15,2016年2月15日,over35,0.0
2016-02-16,2016,2000-02-16,2016年2月16日,over35,0.0
2016-02-17,2016,2000-02-17,2016年2月17日,over35,0.0
2016-02-18,2016,2000-02-18,2016年2月18日,over35,0.0
2016-02-19,2016,2000-02-19,2016年2月19日,over35,0.0
2016-02-20,2016,2000-02-20,2016年2月20日,over35,0.0
2016-02-21,2016,2000-02-21,2016年2月21日,over35,0.0
2016-02-22,2016,2000-02-22,2016年2月22日,over35,0.0
2016-02-23,2016,2000-02-23,2016年2月23日,over35,0.0
2016-02-24,2016,2000-02-24,2016年2月24日,over35,0.0
2016-02-25,2016,2000-02-25,2016年2月25日,over35,0.0
2016-02-26,2016,2000-02-26,2016年2月26日,over35,0.0
2016-02-27,2016,2000-02-27,2016年2月27日,over35,0.0
2016-02-28,2016,2000-02-28,2016年2月28日,over35,0.0
2016-02-29,2016,2000-02-29,2016年2月29日,over35,0.0
2016-03-01,2016,2000-03-01,2016年3月1日,over35,0.0
2016-03-02,2016,2000-03-02,2016年3月2日,over35,0.0
2016-03-03,2016,2000-03-03,2016年3月3日,over35,0.0
2016-03-04,2016,2000-03-04,2016年3月4日,over35,0.0
2016-03-05,2016,2000-03-05,2016年3月5日,over35,0.0
2016-03-06,2016,2000-03-06,2016年3月6日,over35,0.0
2016-03-07,2016,2000-03-07,2016年3月7日,over35,0.0
2016-03-08,2016,2000-03-08,2016年3月8日,over35,0.0
2016-03-09,2016,2000-03-09,2016年3月9日,over35,0.0
2016-03-10,2016,2000-03-10,2016年3月10日,over35,0.0
2016-03-11,2016,2000-03-11,2016年3月11日,over35,0.0
2016-03-12,2016,2000-03-12,2016年3月12日,over35,0.0
2016-03-13,2016,2000-03-13,2016年3月13日,over35,0.0
2016-03-14,2016,2000-03-14,2016年3月14日,over35,0.0
2016-03-15,2016,2000-03-15,2016年3月15日,over35,0.0
2016-03-16,2016,2000-03-16,2016年3月16日,over35,0.0
2016-03-17,2016,2000-03-17,2016年3月17日,over35,0.0
2016-03-18,2016,2000-03-18,2016年3月18日,over35,0.0
2016-03-19,2016,2000-03-19,2016年3月19日,over35,0.0
2016-03-20,2016,2000-03-20,2016年3月20日,over35,0.0
2016-03-21,2016,2000-03-21,2016年3月21日,over35,0.0
2016-03-22,2016,2000-03-22,2016年3月22日,over35,0.0
2016-03-23,2016,2000-03-23,2016年3月23日,over35,0.0
2016-03-24,2016,2000-03-24,2016年3月24日,over35,0.0
2016-03-25,2016,2000-03-25,2016年3月25日,over35,0.0
2016-03-26,2016,2000-03-26,2016年3月26日,over35,0.0
2016-03-27,2016,2000-03-27,2016年3月27日,over35,0.0
2016-03-28,2016,2000-03-28,2016年3月28日,over35,0.0
2016-03-29,2016,2000-03-29,2016年3月29日,over35,0.0
2016-03-30,2016,2000-03-30,2016年3月30日,over35,0.0
2016-03-31,2016,2000-03-31,2016年3月31日,over35,0.0
2016-04-01,2016,2000-04-01,2016年4月1日,over35,0.0
2016-04-02,2016,2000-04-02,2016年4月2日,over35,0.0
2016-04-03,2016,2000-04-03,2016年4月3日,over35,0.0
2016-04-04,2016,2000-04-04,2016年4月4日,over35,0.0
2016-04-05,2016,2000-04-05,2016年4月5日,over35,0.0
2016-04-06,2016,2000-04-06,2016年4月6日,over35,0.0
2016-04-07,2016,2000-04-07,2016年4月7日,over35,0.0
2016-04-08,2016,2000-04-08,2016年4月8日,over35,0.0
2016-04-09,2016,2000-04-09,2016年4月9日,over35,0.0
2016-04-10,2016,2000-04-10,2016年4月10日,over35,0.0
2016-04-11,2016,2000-04-11,2016年4月11日,over35,0.0
2016-04-12,2016,2000-04-12,2016年4月12日,over35,0.0
2016-04-13,2016,2000-04-13,2016年4月13日,over35,0.0
2016-04-14,2016,2000-04-14,2016年4月14日,over35,0.0
2016-04-15,2016,2000-04-15,2016年4月15日,over35,0.0
2016-04-16,2016,2000-04-16,2016年4月16日,over35,0.0
2016-04-17,2016,2000-04-17,2016年4月17日,over35,0.0
2016-04-18,2016,2000-04-18,2016年4月18日,over35,0.0
2016-04-19,2016,2000-04-19,2016年4月19日,over35,0.0
2016-04-20,2016,2000-04-20,2016年4月20日,over35,0.0
2016-04-21,2016,2000-04-21,2016年4月21日,over35,0.0
2016-04-22,2016,2000-04-22,2016年4月22日,over35,0.0
2016-04-23,2016,2000-04-23,2016年4月23日,over35,0.0
2016-04-24,2016,2000-04-24,2016年4月24日,over35,0.0
2016-04-25,2016,2000-04-25,2016年4月25日,over35,0.0
2016-04-26,2016,2000-04-26,2016年4月26日,over35,0.0
2016-04-27,2016,2000-04-27,2016年4月27日,over35,0.0
2016-04-28,2016,2000-04-28,2016年4月28日,over35,0.0
2016-04-29,2016,2000-04-29,2016年4月29日,over35,0.0
2016-04-30,2016,2000-04-30,2016年4月30日,over35,0.0
2016-05-01,2016,2000-05-01,2016年5月1日,over35,0.0
2016-05-02,2016,2000-05-02,2016年5月2日,over35,0.0
2016-05-03,2016,2000-05-03,2016年5月3日,over35,0.0
2016-05-04,2016,2000-05-04,2016年5月4日,over35,0.0
2016-05-05,2016,2000-05-05,2016年5月5日,over35,0.0
2016-05-06,2016,2000-05-06,2016年5月6日,over35,0.0
2016-05-07,2016,2000-05-07,2016年5月7日,over35,0.0
2016-05-08,2016,2000-05-08,2016年5月8日,over35,0.0
2016-05-09,2016,2000-05-09,2016年5月9日,over35,0.0
2016-05-10,2016,2000-05-10,2016年5月10日,over35,0.0
2016-05-11,2016,2000-05-11,2016年5月11日,over35,0.0
2016-05-12,2016,2000-05-12,2016年5月12日,over35,0.0
2016-05-13,2016,2000-05-13,2016年5月13日,over35,0.0
2016-05-14,2016,2000-05-14,2016年5月14日,over35,0.0
2016-05-15,2016,2000-05-15,2016年5月15日,over35,0.0
2016-05-16,2016,2000-05-16,2016年5月16日,over35,0.0
2016-05-17,2016,2000-05-17,2016年5月17日,over35,0.0
2016-05-18,2016,2000-05-18,2016年5月18日,over35,0.0
2016-05-19,2016,2000-05-19,2016年5月19日,over35,0.0
2016-05-20,2016,2000-05-20,2016年5月20日,over35,0.0
2016-05-21,2016,2000-05-21,2016年5月21日,over35,0.0
2016-05-22,2016,2000-05-22,2016年5月22日,over35,0.0
2016-05-23,2016,2000-05-23,2016年5月23日,over35,0.0
2016-05-24,2016,2000-05-24,2016年5月24日,over35,0.0
2016-05-25,2016,2000-05-25,2016年5月25日,over35,0.0
2016-05-26,2016,2000-05-26,2016年5月26日,over35,0.0
2016-05-27,2016,2000-05-27,2016年5月27日,over35,0.0
2016-05-28,2016,2000-05-28,2016年5月28日,over35,0.0
2016-05-29,2016,2000-05-29,2016年5月29日,over35,0.0
2016-05-30,2016,2000-05-30,2016年5月30日,over35,0.0
2016-05-31,2016,2000-05-31,2016年5月31日,over35,0.0
2016-06-01,2016,2000-06-01,2016年6月1日,over35,0.0
2016-06-02,2016,2000-06-02,2016年6月2日,over35,0.0
2016-06-03,2016,2000-06-03,2016年6月3日,over35,0.0
2016-06-04,2016,2000-06-04,2016年6月4日,over35,0.0
2016-06-05,2016,2000-06-05,2016年6月5日,over35,0.0
2016-06-06,2016,2000-06-06,2016年6月6日,over35,0.0
2016-06-07,2016,2000-06-07,2016年6月7日,over35,0.0
2016-06-08,2016,2000-06-08,2016年6月8日,over35,0.0
2016-06-09,2016,2000-06-09,2016年6月9日,over35,0.0
2016-06-10,2016,2000-06-10,2016年6月10日,over35,0.0
2016-06-11,2016,2000-06-11,2016年6月11日,over35,0.0
2016-06-12,2016,2000-06-12,2016年6月12日,over35,0.0
2016-06-13,2016,2000-06-13,2016年6月13日,over35,0.0
2016-06-14,2016,2000-06-14,2016年6月14日,over35,0.0
2016-06-15,2016,2000-06-15,2016年6月15日,over35,0.0
2016-06-16,2016,2000-06-16,2016年6月16日,over35,0.0
2016-06-17,2016,2000-06-17,2016年6月17日,over35,0.0
2016-06-18,2016,2000-06-18,2016年6月18日,over35,2.0
2016-06-19,2016,2000-06-19,2016年6月19日,over35,0.0
2016-06-20,2016,2000-06-20,2016年6月20日,over35,0.0
2016-06-21,2016,2000-06-21,2016年6月21日,over35,0.0
2016-06-22,2016,2000-06-22,2016年6月22日,over35,0.0
2016-06-23,2016,2000-06-23,2016年6月23日,over35,0.0
2016-06-24,2016,2000-06-24,2016年6月24日,over35,0.0
2016-06-25,2016,2000-06-25,2016年6月25日,over35,0.0
2016-06-26,2016,2000-06-26,2016年6月26日,over35,0.0
2016-06-27,2016,2000-06-27,2016年6月27日,over35,0.0
2016-06-28,2016,2000-06-28,2016年6月28日,over35,0.0
2016-06-29,2016,2000-06-29,2016年6月29日,over35,0.0
2016-06-30,2016,2000-06-30,2016年6月30日,over35,0.0
2016-07-01,2016,2000-07-01,2016年7月1日,over35,0.0
2016-07-02,2016,2000-07-02,2016年7月2日,over35,32.0
2016-07-03,2016,2000-07-03,2016年7月3日,over35,42.0
2016-07-04,2016,2000-07-04,2016年7月4日,over35,29.0
2016-07-05,2016,2000-07-05,2016年7月5日,over35,43.0
2016-07-06,2016,2000-07-06,2016年7月6日,over35,17.0
2016-07-07,2016,2000-07-07,2016年7月7日,over35,51.0
2016-07-08,2016,2000-07-08,2016年7月8日,over35,0.0
2016-07-09,2016,2000-07-09,2016年7月9日,over35,0.0
2016-07-10,2016,2000-07-10,2016年7月10日,over35,1.0
2016-07-11,2016,2000-07-11,2016年7月11日,over35,27.0
2016-07-12,2016,2000-07-12,2016年7月12日,over35,1.0
2016-07-13,2016,2000-07-13,2016年7月13日,over35,0.0
2016-07-14,2016,2000-07-14,2016年7月14日,over35,5.0
2016-07-15,2016,2000-07-15,2016年7月15日,over35,0.0
2016-07-16,2016,2000-07-16,2016年7月16日,over35,1.0
2016-07-17,2016,2000-07-17,2016年7月17日,over35,2.0
2016-07-18,2016,2000-07-18,2016年7月18日,over35,14.0
2016-07-19,2016,2000-07-19,2016年7月19日,over35,14.0
2016-07-20,2016,2000-07-20,2016年7月20日,over35,4.0
2016-07-21,2016,2000-07-21,2016年7月21日,over35,2.0
2016-07-22,2016,2000-07-22,2016年7月22日,over35,1.0
2016-07-23,2016,2000-07-23,2016年7月23日,over35,4.0
2016-07-24,2016,2000-07-24,2016年7月24日,over35,5.0
2016-07-25,2016,2000-07-25,2016年7月25日,over35,0.0
2016-07-26,2016,2000-07-26,2016年7月26日,over35,0.0
2016-07-27,2016,2000-07-27,2016年7月27日,over35,7.0
2016-07-28,2016,2000-07-28,2016年7月28日,over35,20.0
2016-07-29,2016,2000-07-29,2016年7月29日,over35,27.0
2016-07-30,2016,2000-07-30,2016年7月30日,over35,32.0
2016-07-31,2016,2000-07-31,2016年7月31日,over35,58.0
2016-08-01,2016,2000-08-01,2016年8月1日,over35,65.0
2016-08-02,2016,2000-08-02,2016年8月2日,over35,34.0
2016-08-03,2016,2000-08-03,2016年8月3日,over35,16.0
2016-08-04,2016,2000-08-04,2016年8月4日,over35,41.0
2016-08-05,2016,2000-08-05,2016年8月5日,over35,77.0
2016-08-06,2016,2000-08-06,2016年8月6日,over35,113.0
2016-08-07,2016,2000-08-07,2016年8月7日,over35,131.0
2016-08-08,2016,2000-08-08,2016年8月8日,over35,164.0
2016-08-09,2016,2000-08-09,2016年8月9日,over35,198.0
2016-08-10,2016,2000-08-10,2016年8月10日,over35,115.0
2016-08-11,2016,2000-08-11,2016年8月11日,over35,123.0
2016-08-12,2016,2000-08-12,2016年8月12日,over35,118.0
2016-08-13,2016,2000-08-13,2016年8月13日,over35,98.0
2016-08-14,2016,2000-08-14,2016年8月14日,over35,129.0
2016-08-15,2016,2000-08-15,2016年8月15日,over35,73.0
2016-08-16,2016,2000-08-16,2016年8月16日,over35,43.0
2016-08-17,2016,2000-08-17,2016年8月17日,over35,101.0
2016-08-18,2016,2000-08-18,2016年8月18日,over35,76.0
2016-08-19,2016,2000-08-19,2016年8月19日,over35,115.0
2016-08-20,2016,2000-08-20,2016年8月20日,over35,146.0
2016-08-21,2016,2000-08-21,2016年8月21日,over35,145.0
2016-08-22,2016,2000-08-22,2016年8月22日,over35,155.0
2016-08-23,2016,2000-08-23,2016年8月23日,over35,96.0
2016-08-24,2016,2000-08-24,2016年8月24日,over35,59.0
2016-08-25,2016,2000-08-25,2016年8月25日,over35,87.0
2016-08-26,2016,2000-08-26,2016年8月26日,over35,40.0
2016-08-27,2016,2000-08-27,2016年8月27日,over35,8.0
2016-08-28,2016,2000-08-28,2016年8月28日,over35,1.0
2016-08-29,2016,2000-08-29,2016年8月29日,over35,10.0
2016-08-30,2016,2000-08-30,2016年8月30日,over35,0.0
2016-08-31,2016,2000-08-31,2016年8月31日,over35,0.0
2016-09-01,2016,2000-09-01,2016年9月1日,over35,0.0
2016-09-02,2016,2000-09-02,2016年9月2日,over35,0.0
2016-09-03,2016,2000-09-03,2016年9月3日,over35,3.0
2016-09-04,2016,2000-09-04,2016年9月4日,over35,7.0
2016-09-05,2016,2000-09-05,2016年9月5日,over35,8.0
2016-09-06,2016,2000-09-06,2016年9月6日,over35,3.0
2016-09-07,2016,2000-09-07,2016年9月7日,over35,1.0
2016-09-08,2016,2000-09-08,2016年9月8日,over35,0.0
2016-09-09,2016,2000-09-09,2016年9月9日,over35,0.0
2016-09-10,2016,2000-09-10,2016年9月10日,over35,0.0
2016-09-11,2016,2000-09-11,2016年9月11日,over35,0.0
2016-09-12,2016,2000-09-12,2016年9月12日,over35,0.0
2016-09-13,2016,2000-09-13,2016年9月13日,over35,0.0
2016-09-14,2016,2000-09-14,2016年9月14日,over35,0.0
2016-09-15,2016,2000-09-15,2016年9月15日,over35,0.0
2016-09-16,2016,2000-09-16,2016年9月16日,over35,0.0
2016-09-17,2016,2000-09-17,2016年9月17日,over35,1.0
2016-09-18,2016,2000-09-18,2016年9月18日,over35,0.0
2016-09-19,2016,2000-09-19,2016年9月19日,over35,0.0
2016-09-20,2016,2000-09-20,2016年9月20日,over35,0.0
2016-09-21,2016,2000-09-21,2016年9月21日,over35,0.0
2016-09-22,2016,2000-09-22,2016年9月22日,over35,0.0
2016-09-23,2016,2000-09-23,2016年9月23日,over35,0.0
2016-09-24,2016,2000-09-24,2016年9月24日,over35,0.0
2016-09-25,2016,2000-09-25,2016年9月25日,over35,0.0
2016-09-26,2016,2000-09-26,2016年9月26日,over35,0.0
2016-09-27,2016,2000-09-27,2016年9月27日,over35,0.0
2016-09-28,2016,2000-09-28,2016年9月28日,over35,0.0
2016-09-29,2016,2000-09-29,2016年9月29日,over35,0.0
2016-09-30,2016,2000-09-30,2016年9月30日,over35,0.0
2016-10-01,2016,2000-10-01,2016年10月1日,over35,0.0
2016-10-02,2016,2000-10-02,2016年10月2日,over35,0.0
2016-10-03,2016,2000-10-03,2016年10月3日,over35,0.0
2016-10-04,2016,2000-10-04,2016年10月4日,over35,0.0
2016-10-05,2016,2000-10-05,2016年10月5日,over35,0.0
2016-10-06,2016,2000-10-06,2016年10月6日,over35,0.0
2016-10-07,2016,2000-10-07,2016年10月7日,over35,0.0
2016-10-08,2016,2000-10-08,2016年10月8日,over35,0.0
2016-10-09,2016,2000-10-09,2016年10月9日,over35,0.0
2016-10-10,2016,2000-10-10,2016年10月10日,over35,0.0
2016-10-11,2016,2000-10-11,2016年10月11日,over35,0.0
2016-10-12,2016,2000-10-12,2016年10月12日,over35,0.0
2016-10-13,2016,2000-10-13,2016年10月13日,over35,0.0
2016-10-14,2016,2000-10-14,2016年10月14日,over35,0.0
2016-10-15,2016,2000-10-15,2016年10月15日,over35,0.0
2016-10-16,2016,2000-10-16,2016年10月16日,over35,0.0
2016-10-17,2016,2000-10-17,2016年10月17日,over35,0.0
2016-10-18,2016,2000-10-18,2016年10月18日,over35,0.0
2016-10-19,2016,2000-10-19,2016年10月19日,over35,0.0
2016-10-20,2016,2000-10-20,2016年10月20日,over35,0.0
2016-10-21,2016,2000-10-21,2016年10月21日,over35,0.0
2016-10-22,2016,2000-10-22,2016年10月22日,over35,0.0
2016-10-23,2016,2000-10-23,2016年10月23日,over35,0.0
2016-10-24,2016,2000-10-24,2016年10月24日,over35,0.0
2016-10-25,2016,2000-10-25,2016年10月25日,over35,0.0
2016-10-26,2016,2000-10-26,2016年10月26日,over35,0.0
2016-10-27,2016,2000-10-27,2016年10月27日,over35,0.0
2016-10-28,2016,2000-10-28,2016年10月28日,over35,0.0
2016-10-29,2016,2000-10-29,2016年10月29日,over35,0.0
2016-10-30,2016,2000-10-30,2016年10月30日,over35,0.0
2016-10-31,2016,2000-10-31,2016年10月31日,over35,0.0
2016-11-01,2016,2000-11-01,2016年11月1日,over35,0.0
2016-11-02,2016,2000-11-02,2016年11月2日,over35,0.0
2016-11-03,2016,2000-11-03,2016年11月3日,over35,0.0
2016-11-04,2016,2000-11-04,2016年11月4日,over35,0.0
2016-11-05,2016,2000-11-05,2016年11月5日,over35,0.0
2016-11-06,2016,2000-11-06,2016年11月6日,over35,0.0
2016-11-07,2016,2000-11-07,2016年11月7日,over35,0.0
2016-11-08,2016,2000-11-08,2016年11月8日,over35,0.0
2016-11-09,2016,2000-11-09,2016年11月9日,over35,0.0
2016-11-10,2016,2000-11-10,2016年11月10日,over35,0.0
2016-11-11,2016,2000-11-11,2016年11月11日,over35,0.0
2016-11-12,2016,2000-11-12,2016年11月12日,over35,0.0
2016-11-13,2016,2000-11-13,2016年11月13日,over35,0.0
2016-11-14,2016,2000-11-14,2016年11月14日,over35,0.0
2016-11-15,2016,2000-11-15,2016年11月15日,over35,0.0
2016-11-16,2016,2000-11-16,2016年11月16日,over35,0.0
2016-11-17,2016,2000-11-17,2016年11月17日,over35,0.0
2016-11-18,2016,2000-11-18,2016年11月18日,over35,0.0
2016-11-19,2016,2000-11-19,2016年11月19日,over35,0.0
2016-11-20,2016,2000-11-20,2016年11月20日,over35,0.0
2016-11-21,2016,2000-11-21,2016年11月21日,over35,0.0
2016-11-22,2016,2000-11-22,2016年11月22日,over35,0.0
2016-11-23,2016,2000-11-23,2016年11月23日,over35,0.0
2016-11-24,2016,2000-11-24,2016年11月24日,over35,0.0
2016-11-25,2016,2000-11-25,2016年11月25日,over35,0.0
2016-11-26,2016,2000-11-26,2016年11月26日,over35,0.0
2016-11-27,2016,2000-11-27,2016年11月27日,over35,0.0
2016-11-28,2016,2000-11-28,2016年11月28日,over35,0.0
2016-11-29,2016,2000-11-29,2016年11月29日,over35,0.0
2016-11-30,2016,2000-11-30,2016年11月30日,over35,0.0
2016-12-01,2016,2000-12-01,2016年12月1日,over35,0.0
2016-12-02,2016,2000-12-02,2016年12月2日,over35,0.0
2016-12-03,2016,2000-12-03,2016年12月3日,over35,0.0
2016-12-04,2016,2000-12-04,2016年12月4日,over35,0.0
2016-12-05,2016,2000-12-05,2016年12月5日,over35,0.0
